,title,originallink,link,description,pubDate
282,SKT 에이닷에 최신 구글 '제미나이' 탑재,https://www.hankyung.com/article/2025031822791,https://n.news.naver.com/mnews/article/015/0005107534?sid=105,"SK텔레콤이 인공지능(AI) 에이전트 ‘에이닷’에 구글의 최신 대규모언어모델(<b>LLM</b>) ‘제미나이 2.0 플래시’... 이번 개편으로 에이닷에서 사용 가능한 <b>LLM</b>은 챗GPT(오픈AI), 클로드(앤스로픽), 소나(퍼플렉시티) 등 5개... ","Tue, 18 Mar 2025 17:07:00 +0900"
283,"엑셈, 싸이옵스공공 판로 확대...데이터센터 시장 공략",https://www.newspim.com/news/view/20250318000946,https://www.newspim.com/news/view/20250318000946,"이번에 추가된 <b>LLM</b> 기반 기능의 핵심은 이상 탐지 모델의 분석 결과를 AI가 스스로 해석하고 관리자에게... 감지하면, <b>LLM</b> 기반 엔진이 즉시 해당 상황의 의미를 분석한다. AI는 해당 인스턴스의 과거 데이터와 유관한... ","Tue, 18 Mar 2025 17:07:00 +0900"
284,"강용성 와이즈넛 대표 &quot;AI 에이전트, 인구 감소하는 韓에 큰 역할&quot;",https://it.chosun.com/news/articleView.html?idxno=2023092136448,https://it.chosun.com/news/articleView.html?idxno=2023092136448,대규모언어모델(<b>LLM</b>) 기반 인공지능(AI) 에이전트 기업 와이즈넛이 올해 상반기 중 신규 출시 예정인 AI... 와이즈넛은 최근 AI 언어 데이터 기업 플리토와 생성형 AI 업무협약(MOU)를 체결하는 등 자사 <b>LLM</b> 기반 AI... ,"Tue, 18 Mar 2025 17:04:00 +0900"
285,"“양날의 검 AI”…랜섬웨어 그룹, 악성코드 개발에 <b>LLM</b> 악용",https://www.etnews.com/20250318000300,https://n.news.naver.com/mnews/article/030/0003294367?sid=105,"공격자가 악성기능 개발과 고도화, 탐지우회 등 악성코드 개발 전반에 걸쳐 인공지능(AI)과 거대언어모델(<b>LLM</b>)을 악용하는 것으로 나타났다. 현재 유포되는 악성코드에서 사용되는 스크립트에 AI나 <b>LLM</b>이 생성한... ","Tue, 18 Mar 2025 17:01:00 +0900"
286,"ETRI, 지역산업 기반 AI 융합 및 ICT R&amp;D 선도",http://www.ccnnews.co.kr/news/articleView.html?idxno=365626,http://www.ccnnews.co.kr/news/articleView.html?idxno=365626,"정신건강 상태판별 기술은 우울증 판별과 <b>LLM</b> 기반으로 개인 맞춤형 정신건강 통합 분석 보고서를 자동 생성하는 기술이다. 본 기술은 전남대학교병원과의 협력을 통해 3,400여 명의 임상자로부터 수집된 심박변이도... ","Tue, 18 Mar 2025 17:00:00 +0900"
287,"모빌린트, AI 반도체 실증·구매계약…美·日 등 글로벌 확장",http://news.mt.co.kr/mtview.php?no=2025031809420030155,https://n.news.naver.com/mnews/article/008/0005167430?sid=101,"모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보해 기업 맞춤형 AI 솔루션 시장에서도 성과를 거두고 있다. 모빌린트는 현재 국내를 포함해 일본, 대만, 미국 등 해외 시장으로... ","Tue, 18 Mar 2025 17:00:00 +0900"
288,"SK쉴더스, <b>LLM</b> 애플리케이션 취약점 진단 가이드 발간",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202503180577&t=NN,https://n.news.naver.com/mnews/article/215/0001202311?sid=101,SK쉴더스(대표 홍원표)가 AI 보안 위협 선제적 대응을 위한 ‘<b>LLM</b>(거대언어모델) 애플리케이션 취약점 진단 가이드’를 발간했다고 밝혔다. <b>LLM</b> 기반 애플리케이션은 자연어 처리와 생성에 특화된 대규모 언어 모델을... ,"Tue, 18 Mar 2025 16:55:00 +0900"
289,"中 AI, 가격·퀄리티 韓 앞서…&quot;인재 양성·자유로운 생태계 절실&quot;",https://www.news1.kr/it-science/general-it/5723111,https://n.news.naver.com/mnews/article/421/0008137263?sid=105,그러면서 &quot;거대언어모델(<b>LLM</b>) 개발은 오픈AI와 구글 등이 주도했기에 이제 큰 경쟁력이 되지 못한다&quot;며 &quot;분야별 <b>LLM</b> 등 AI를 채택하고 사용하는 분야에서 '제2의 방어선'을 치고 국내 산업에 활용해야 한다&quot;고 강조했다.... ,"Tue, 18 Mar 2025 16:52:00 +0900"
290,"&quot;이론적 AI는 지겨워&quot;...와이즈넛, 실용 AI 에이전트로 '승부수'",https://www.ddaily.co.kr/page/view/2025031816315382956,https://n.news.naver.com/mnews/article/138/0002192856?sid=105,<b>LLM</b>은 '고등학생'... 전문 AI 개발은 '현장 데이터'가 중요 강 대표는 글로벌 AI 에이전트 전성시대를 앞두고 먼저 AI=<b>LLM</b>(대형언어모델)란 인식이 바뀌어야 한다고 강조했다. 강 대표에 따르면 <b>LLM</b>은 마치 고등학교를 막... ,"Tue, 18 Mar 2025 16:46:00 +0900"
291,"'바이브 코딩', 스타트업 게임 체인저로 부상",https://www.jemin.com/news/articleView.html?idxno=791422,https://www.jemin.com/news/articleView.html?idxno=791422,탄 CEO에 따르면 바이브 코딩은 <b>LLM</b>을 통해 앱 전체를 작성할 수 있는 방식으로 문제가... 현재 와이 콤비네이터가 지원하는 스타트업 중 81%가 AI 회사이며 그중 25%는 대부분의 코드가 <b>LLM</b>에... ,"Tue, 18 Mar 2025 16:46:00 +0900"
292,VTouch Unveils WIZPR RING at MWC 2025: AI Voice Interface Targets Europea...,https://us.aving.net/news/articleView.html?idxno=52099,https://us.aving.net/news/articleView.html?idxno=52099,"VTouch has enhanced its <b>LLM</b> (Large Language Model)-powered voice command analysis, enabling seamless API integration with calendar and music apps. &quot;These new features distinguish our latest... ","Tue, 18 Mar 2025 16:46:00 +0900"
293,"'바이브 코딩', 스타트업 게임 체인저로 부상",https://www.tfmedia.co.kr/news/article.html?no=182129,https://www.tfmedia.co.kr/news/article.html?no=182129,탄 CEO에 따르면 바이브 코딩은 <b>LLM</b>을 통해 앱 전체를 작성할 수 있는 방식으로 문제가 발생하면 직접 코드를... 현재 와이 콤비네이터가 지원하는 스타트업 중 81%가 AI 회사이며 그중 25%는 대부분의 코드가 <b>LLM</b>에 의해... ,"Tue, 18 Mar 2025 16:44:00 +0900"
294,"네이버 AI 스토어, 수수료 개편…매출 기대감↑",https://news.dealsitetv.com/articles/152152,https://news.dealsitetv.com/articles/152152,"이 회사가 개발한 거대언어모델(<b>LLM</b>)인 하이퍼클로바X를 기반으로 방대한 상품 데이터를 분석하고 이를 이용자의 선호도, 과거 구매 이력, 맥락 및 의도 등의 정보와 결합하여 개별 이용자에게 관심이 갈 만한 상품을 우선... ","Tue, 18 Mar 2025 16:38:00 +0900"
295,"설문 조사 플랫폼 퀄트릭스, AI 에이전트 발표...감성적인 고객 응대 가...",https://www.digitaltoday.co.kr/news/articleView.html?idxno=557648,https://www.digitaltoday.co.kr/news/articleView.html?idxno=557648,하지만 고객들은 선호하는 <b>LLM</b>을 직접 선택할 수도 있다. 회사측은 고객 데이터는 범용 퍼블릭 <b>LLM</b> 학습에 사용되지 않는다는 점을 분명히 했다. 경험 에이전트는 올해 하반기 출시 예정이다.,"Tue, 18 Mar 2025 16:38:00 +0900"
296,&quot;AI 차기 전장은 버티컬<b>LLM</b>…한국도 알파폴드 같은 대작 만들자&quot;,http://www.edaily.co.kr/news/newspath.asp?newsid=04093446642104632,https://n.news.naver.com/mnews/article/018/0005965196?sid=105,"“인공지능(AI) 선도국이 되기 위해선 군사, 금융, 의료 등 분야별로 매우 뛰어난 버티컬 거대언어모델(<b>LLM</b>)을... 앞으로 <b>LLM</b>은 기업의 내부 데이터와 연결돼 비즈니스와의 연관성이 더 강화될 것이다”고 예상했다. 각... ","Tue, 18 Mar 2025 16:37:00 +0900"
297,"와이즈넛, '와이즈 엣지' 개최… &quot;AI 에이전트와 AI 시장 선도&quot;",http://www.datanews.co.kr/news/article.html?no=137649,http://www.datanews.co.kr/news/article.html?no=137649,"것은 <b>LLM</b>만이 아니라 도메인 지식(Domain Knowledge), 검색 기반 생성(RAG)과 같은 핵심 구성요소&quot;라고... 핵심 지능은 자체 개발한 와이즈 거대언어모델(WISE <b>LLM</b>)과 최신 RAG 기술로 구성돼 있다. 특히, RAG 기술은 기존... ","Tue, 18 Mar 2025 16:36:00 +0900"
298,이제는 AI 품질도 중국이 앞선다…&quot;분야별<b>LLM</b>으로 2차 방어선 세워야&quot;,https://www.dt.co.kr/contents.html?article_no=2025031802109931092004&ref=naver,https://n.news.naver.com/mnews/article/029/0002941988?sid=105,거대언어모델(<b>LLM</b>) 개발에서도 중국이 앞서가면서 이제는 산업별 특화 모델로 돌파구를 찾아야 한다는... 그러면서 &quot;<b>LLM</b> 개발이라는 1차 방어선은 이미 뚫렸다&quot;며 &quot;이제는 산업별 특화 <b>LLM</b>을 개발해 AI를 실제 활용하는... ,"Tue, 18 Mar 2025 16:35:00 +0900"
299,"AI 에이전트 시장 선도하는 와이즈넛, '2025 WISE Edge' 세미나 개최",https://www.thepublic.kr/news/articleView.html?idxno=254319,https://www.thepublic.kr/news/articleView.html?idxno=254319,"거대언어모델(<b>LLM</b>) 기반 AI 에이전트 전문기업 와이즈넛이 18일 글래드 여의도에서 &quot;2025 WISE Edge&quot;를... 이어, B2B 맞춤형 AI 에이전트 구현을 위해서 중요한 것은 <b>LLM</b>만이 아니라, 도메인 날리지(Domain Knowledge), RAG와 같은... ","Tue, 18 Mar 2025 16:32:00 +0900"
300,"[AW 2025 산업지능화컨퍼런스] 넥스톰, AI 공장장 ‘FOM-STORMY’로 제조...",https://kidd.co.kr/news/240877,https://kidd.co.kr/news/240877,"김성중 대표는 이 자리에서 대형 언어 모델(<b>LLM</b>) 기반 AI 기술이 제조업 데이터 활용 방식을 어떻게... 기존의 데이터 분석 방식이 단순한 통계 기반에 머물러 있었던 것과 달리, <b>LLM</b> 기술이 발전하면서 자연어 처리와... ","Tue, 18 Mar 2025 16:26:00 +0900"
301,[이슈진단+] 오픈소스 AI 잇달아 등장···보안은?,https://zdnet.co.kr/view/?no=20250318150521,https://n.news.naver.com/mnews/article/092/0002367109?sid=105,검은 화면에 빨간 글씨가 주르륵 늘어졌다.(자료: 웜GPT) &quot;<b>LLM</b>방화벽·필터 등으로 점검&quot; 전문가들은 ‘내가... 윤두식 대표는 ▲사용자 요청과 응답으로 말미암아 민감한 정보를 가려내고 없애는 ‘거대언어모델(<b>LLM</b>)... ,"Tue, 18 Mar 2025 16:23:00 +0900"
302,"데이터브릭스, 확장성과 신뢰성을 갖춘 AI 에이전트 구축을 위한 새로운...",https://www.venturesquare.net/961392,https://www.venturesquare.net/961392,"모델(<b>LLM</b>) 공급자를 활용할 수 있다. 이를 통해 모델 전반에 걸쳐 일관된 거버넌스... model (<b>LLM</b>) providers through the Mosaic AI Gateway, providing consistent governance, monitoring, and integration... ","Tue, 18 Mar 2025 16:23:00 +0900"
303,"SK쉴더스, 생성형 AI 도입으로 고객 상담 혁신",http://www.thepowernews.co.kr/news/articleView.html?idxno=152486,http://www.thepowernews.co.kr/news/articleView.html?idxno=152486,"AI 어시스턴트는 내부망에서만 운영되는 프라이빗 <b>LLM</b> 환경에서 개발돼 데이터 유출 위험을 최소화했다. 또한, 문서 내 민감정보는 변형하거나 제거해 개인정보 보호를 강화했다. 부장원 SK쉴더스 디지털전략실장... ","Tue, 18 Mar 2025 16:22:00 +0900"
304,"SK쉴더스, 업계 최초로 고객케어 업무에 생성형 AI 도입",http://www.thebigdata.co.kr/view.php?ud=2025031816163883659aeda69934_23,http://www.thebigdata.co.kr/view.php?ud=2025031816163883659aeda69934_23,"프라이빗 <b>LLM</b> 환경에서 개발해 데이터 유출 가능성을 최소화했다. 아울러, 문서 내 민감정보는 제거하거나 변형해 개인이 식별할 수 없도록 처리해 개인정보보호에도 힘썼다. SK쉴더스 부장원 디지털전략실장(부사장)... ","Tue, 18 Mar 2025 16:20:00 +0900"
305,"SKT, '에이닷' 멀티 <b>LLM</b> '잰걸음'…구글 '제미나이' 추가",https://www.techm.kr/news/articleView.html?idxno=137067,https://www.techm.kr/news/articleView.html?idxno=137067,구글 <b>LLM</b> '제미나이 2.0 플래시'를 추가했다/사진=SK텔레콤 제공 SK텔레콤이 '에이닷' 가입자가 활용할 수 있는 생성형 AI 모델을 확대했다. SK텔레콤은 AI 에이전트 에이닷에 구글 거대언어모델(<b>LLM</b>) '제미나이 2.0... ,"Tue, 18 Mar 2025 16:20:00 +0900"
306,"[GDC25] AI와 게임의 결합, 핵심은 &quot;사용자 욕구, 실현 가능성, 비즈니스...",https://www.inven.co.kr/webzine/news/?news=304062,https://m.sports.naver.com/esports/article/442/0000180521,"Muse의 훈련 과정은 대규모 언어 모델(<b>LLM</b>)에서 영감을 받아, 인코더-디코더 아키텍처와 트랜스포머 모델을 결합했다. 게임 화면의 시각 데이터를 압축된 토큰으로 변환하고, 플레이어의 컨트롤러 입력을... ","Tue, 18 Mar 2025 16:18:00 +0900"
307,"SK쉴더스, <b>LLM</b> 애플리케이션 취약점 진단 가이드 제공",https://www.epnc.co.kr/news/articleView.html?idxno=314044,https://www.epnc.co.kr/news/articleView.html?idxno=314044,"SK쉴더스(대표 홍원표)가 AI 보안 위협에 대응하기 위한 '<b>LLM</b>(거대언어모델) 애플리케이션 취약점 진단 가이드'를 발간했다고 밝혔다. <b>LLM</b> 기반 애플리케이션은 금융, 제조, 헬스케어 등 다양한 산업에서 활용되며... ","Tue, 18 Mar 2025 16:18:00 +0900"
308,"SK쉴더스, <b>LLM</b> 애플리케이션 취약점 진단 가이드 발간",http://www.globalepic.co.kr/view.php?ud=2025031816102421889aeda69934_29,http://www.globalepic.co.kr/view.php?ud=2025031816102421889aeda69934_29,SK쉴더스(대표 홍원표)가 AI 보안 위협 선제적 대응을 위한 ‘<b>LLM</b>(거대언어모델) 애플리케이션 취약점 진단 가이드’를 발간했다고 밝혔다. <b>LLM</b> 기반 애플리케이션은 자연어 처리와 생성에 특화된 대규모 언어 모델을... ,"Tue, 18 Mar 2025 16:16:00 +0900"
309,"네이버·SKT·KT·LGU+, 정부 'AI컴퓨팅 센터' 참여 의향서 제출",https://www.bloter.net/news/articleView.html?idxno=633365,https://n.news.naver.com/mnews/article/293/0000065018?sid=105,김 정책관은 &quot;향후 '월드베스트 대규모언어모델(<b>LLM</b>) 프로젝트' 선정팀과도 연계돼 시너지를 낼 것&quot;이라고 말했다. 월드베스트 <b>LLM</b>은 정부가 AI정예팀을 선정해 세계적인 수준의 AI모델을 만드는 계획으로 학습데이터... ,"Tue, 18 Mar 2025 16:10:00 +0900"
310,"&quot;호텔이 본업 아냐&quot;…김영섭 KT 대표, 호텔 팔아 AI 확장 노린다",https://www.insightkorea.co.kr/news/articleView.html?idxno=220464,https://www.insightkorea.co.kr/news/articleView.html?idxno=220464,"SKT는 최근 에이닷에 구글 자체 <b>LLM</b>(대규모 언어모델) '제미나이 2.0 플래시'를 추가하기도 했다. SKT 관계자는 &quot;다양한 세부 <b>LLM</b>모델을 이용할 수 있어 목적에 따라 엔진을 선택하거나, 엔진별로 답변 비교가 가능하다는... ","Tue, 18 Mar 2025 16:06:00 +0900"
311,"시중은행, AI 현장 접목…KB국민, '그룹 공동 생성형AI 플랫폼' 구축",https://www.psnews.co.kr/news/articleView.html?idxno=2085728,https://www.psnews.co.kr/news/articleView.html?idxno=2085728,"<b>LLM</b> 등 다양한 NLP (자연어처리) 기술을 활용하여 대화형 인터페이스를 제공함으로써 일방적인 나열식 정보제공이 아니라 고객 질문에 지속적으로 답변이 가능하며, 실시간 데이터 파이프라인을 구축하여 답변 정보의... ","Tue, 18 Mar 2025 16:05:00 +0900"
312,"&quot;韓 AI 혁신의 길, 실리콘밸리 같이 규제 완화가 필수&quot;",https://www.ajunews.com/view/20250318153316894,https://www.ajunews.com/view/20250318153316894,"거대언어모델(<b>LLM</b>) 발전에 기여한 인물로 11명 정도가 있는데 이들 중 10명이 미국 밖에서 태어났고 다양한... 있다&quot;면서 &quot;한국에는 <b>LLM</b>뿐 아니라 데이터를 모으는 센서나, 카메라 라이더 등 AI 관련 퍼블릭 기술을 보유한... ","Tue, 18 Mar 2025 16:02:00 +0900"
313,"[재계 투데이] 삼성, 내달 7일부터 '원 UI 7' 업그레이드 外",https://news.dealsitetv.com/articles/152248,https://news.dealsitetv.com/articles/152248,자체 <b>LLM</b> ‘제미나이’ 최신 모델인 ‘제미나이 2.0 플래시’를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’와 ‘GPT’... ,"Tue, 18 Mar 2025 16:02:00 +0900"
314,"LG전자, 'AI 오브제컬렉션 워시타워' 출시…SKT, 에이닷에 구글 '제미나...",http://www.sisaon.co.kr/news/articleView.html?idxno=169178,http://www.sisaon.co.kr/news/articleView.html?idxno=169178,"SKT, 에이닷에 구글 'Gemini' 최신 버전 추가 SK텔레콤은 AI 에이전트 '에이닷'(A.)에 구글의 자체 <b>LLM</b>... SKT는 이번 제미나이 2.0 플래시 모델을 시작으로 향후 고객들이 구글의 최신 <b>LLM</b>을 지속적으로 체험할 수... ","Tue, 18 Mar 2025 16:00:00 +0900"
